evidence_id,entity_id,entity_type,entity_review_status,source_id,source_type,source_status,source_path,parsed_path,cleaned_path,chunk_count,chunk_sample_ids,case_observation_count,generated_by
field_prefix__rfc4271,field_prefix,DataField,approved,rfc4271,standard,complete_deterministic,raw/standards/rfc4271.txt,parsed/standards/rfc4271.json,cleaned/standards/rfc4271.md,129,rfc4271_s006_1_1_002|rfc4271_s010_3_1_001|rfc4271_s012_4_001|rfc4271_s013_4_1_001|rfc4271_s014_4_2_001|rfc4271_s014_4_2_002|rfc4271_s015_4_3_001|rfc4271_s015_4_3_002|rfc4271_s015_4_3_003|rfc4271_s019_2_001|rfc4271_s021_2_001|rfc4271_s021_2_002|rfc4271_s021_2_003|rfc4271_s023_4_5_001|rfc4271_s024_6_001|rfc4271_s026_4_002|rfc4271_s029_5_1_2_002|rfc4271_s035_6_001|rfc4271_s036_6_1_001|rfc4271_s037_6_2_001,0,scripts/build_entity_source_evidence.py
field_prefix__rfc6811,field_prefix,DataField,approved,rfc6811,standard,complete_deterministic,raw/standards/rfc6811.txt,parsed/standards/rfc6811.json,cleaned/standards/rfc6811.md,15,rfc6811_s001_1_001|rfc6811_s001_1_002|rfc6811_s001_1_003|rfc6811_s002_1_1_001|rfc6811_s003_2_001|rfc6811_s003_2_002|rfc6811_s003_2_003|rfc6811_s004_2_1_001|rfc6811_s005_3_001|rfc6811_s006_4_001|rfc6811_s007_5_001|rfc6811_s008_6_001|rfc6811_s009_7_001|rfc6811_s010_8_1_001|rfc6811_s011_8_2_001,0,scripts/build_entity_source_evidence.py
field_ris_rrc__ripe_ris_docs,field_ris_rrc,DataField,approved,ripe_ris_docs,data_doc,complete_deterministic,raw/data_docs/ripe_ris_docs.html,parsed/data_docs/ripe_ris_docs.json,cleaned/data_docs/ripe_ris_docs.md,1,ripe_ris_docs_s001_full_001,0,scripts/build_entity_source_evidence.py
field_ris_rrc__ripe_ris_raw_data,field_ris_rrc,DataField,approved,ripe_ris_raw_data,data_doc,complete_deterministic,raw/data_docs/ripe_ris_raw_data.html,parsed/data_docs/ripe_ris_raw_data.json,cleaned/data_docs/ripe_ris_raw_data.md,2,ripe_ris_raw_data_s001_full_001|ripe_ris_raw_data_s001_full_002,0,scripts/build_entity_source_evidence.py
field_ris_rrc__ripe_ris_route_collectors,field_ris_rrc,DataField,approved,ripe_ris_route_collectors,data_doc,complete_deterministic,raw/data_docs/ripe_ris_route_collectors.html,parsed/data_docs/ripe_ris_route_collectors.json,cleaned/data_docs/ripe_ris_route_collectors.md,3,ripe_ris_route_collectors_s001_full_001|ripe_ris_route_collectors_s001_full_002|ripe_ris_route_collectors_s001_full_003,0,scripts/build_entity_source_evidence.py
field_roa_status__context_2026,field_roa_status,DataField,approved,context_2026,manual_note,manual_note,../context.md,,,5,context_2026_datasource_001|context_2026_as_path_001|context_2026_paper_bear_001|context_2026_route_leak_001|context_2026_scope_001,0,scripts/build_entity_source_evidence.py
field_roa_status__rfc6811,field_roa_status,DataField,approved,rfc6811,standard,complete_deterministic,raw/standards/rfc6811.txt,parsed/standards/rfc6811.json,cleaned/standards/rfc6811.md,15,rfc6811_s001_1_001|rfc6811_s001_1_002|rfc6811_s003_2_001|rfc6811_s010_8_1_001|rfc6811_s001_1_003|rfc6811_s002_1_1_001|rfc6811_s003_2_002|rfc6811_s003_2_003|rfc6811_s004_2_1_001|rfc6811_s005_3_001|rfc6811_s006_4_001|rfc6811_s007_5_001|rfc6811_s008_6_001|rfc6811_s009_7_001|rfc6811_s011_8_2_001,0,scripts/build_entity_source_evidence.py
field_routeviews_endpoint__routeviews_api_doc,field_routeviews_endpoint,DataField,approved,routeviews_api_doc,data_doc,complete_deterministic,raw/data_docs/routeviews_api_doc.html,parsed/data_docs/routeviews_api_doc.json,cleaned/data_docs/routeviews_api_doc.md,27,routeviews_api_doc_s001_full_020|routeviews_api_doc_s001_full_003|routeviews_api_doc_s001_full_004|routeviews_api_doc_s001_full_011|routeviews_api_doc_s001_full_016|routeviews_api_doc_s001_full_017|routeviews_api_doc_s001_full_019|routeviews_api_doc_s001_full_001|routeviews_api_doc_s001_full_002|routeviews_api_doc_s001_full_005|routeviews_api_doc_s001_full_006|routeviews_api_doc_s001_full_007|routeviews_api_doc_s001_full_008|routeviews_api_doc_s001_full_009|routeviews_api_doc_s001_full_010|routeviews_api_doc_s001_full_012|routeviews_api_doc_s001_full_013|routeviews_api_doc_s001_full_014|routeviews_api_doc_s001_full_015|routeviews_api_doc_s001_full_018,0,scripts/build_entity_source_evidence.py
field_rpki_rtr_pdu__rfc8210,field_rpki_rtr_pdu,DataField,approved,rfc8210,standard,complete_deterministic,raw/standards/rfc8210.txt,parsed/standards/rfc8210.json,cleaned/standards/rfc8210.md,54,rfc8210_s038_14_001|rfc8210_s013_5_5_001|rfc8210_s014_5_6_001|rfc8210_s018_5_10_001|rfc8210_s019_5_11_001|rfc8210_s023_2_001|rfc8210_s029_9_001|rfc8210_s031_9_2_002|rfc8210_s002_1_001|rfc8210_s004_1_2_001|rfc8210_s007_4_001|rfc8210_s008_5_001|rfc8210_s009_5_1_001|rfc8210_s009_5_1_004|rfc8210_s011_5_3_001|rfc8210_s011_5_3_002|rfc8210_s015_5_7_001|rfc8210_s016_5_8_001|rfc8210_s020_6_001|rfc8210_s020_6_002,0,scripts/build_entity_source_evidence.py
field_timestamp__bgpstream_docs,field_timestamp,DataField,approved,bgpstream_docs,tool_doc,complete_deterministic,raw/tools_docs/bgpstream_docs.html,parsed/data_docs/bgpstream_docs.json,cleaned/data_docs/bgpstream_docs.md,1,bgpstream_docs_s001_full_001,0,scripts/build_entity_source_evidence.py
field_timestamp__context_2026,field_timestamp,DataField,approved,context_2026,manual_note,manual_note,../context.md,,,5,context_2026_datasource_001|context_2026_as_path_001|context_2026_paper_bear_001|context_2026_route_leak_001|context_2026_scope_001,0,scripts/build_entity_source_evidence.py
field_update_type__context_2026,field_update_type,DataField,approved,context_2026,manual_note,manual_note,../context.md,,,5,context_2026_datasource_001|context_2026_paper_bear_001|context_2026_as_path_001|context_2026_route_leak_001|context_2026_scope_001,0,scripts/build_entity_source_evidence.py
field_update_type__rfc4271,field_update_type,DataField,approved,rfc4271,standard,complete_deterministic,raw/standards/rfc4271.txt,parsed/standards/rfc4271.json,cleaned/standards/rfc4271.md,129,rfc4271_s013_4_1_001|rfc4271_s014_4_2_002|rfc4271_s015_4_3_002|rfc4271_s015_4_3_003|rfc4271_s019_2_001|rfc4271_s021_2_001|rfc4271_s023_4_5_001|rfc4271_s024_6_001|rfc4271_s026_4_002|rfc4271_s029_5_1_2_002|rfc4271_s036_6_1_001|rfc4271_s038_6_3_001|rfc4271_s038_6_3_002|rfc4271_s038_6_3_003|rfc4271_s059_9_001|rfc4271_s076_10_003|rfc4271_s081_6_009|rfc4271_s006_1_1_002|rfc4271_s010_3_1_001|rfc4271_s012_4_001,0,scripts/build_entity_source_evidence.py
field_vrp_asn__rfc6811,field_vrp_asn,DataField,approved,rfc6811,standard,complete_deterministic,raw/standards/rfc6811.txt,parsed/standards/rfc6811.json,cleaned/standards/rfc6811.md,15,rfc6811_s003_2_001|rfc6811_s003_2_002|rfc6811_s003_2_003|rfc6811_s004_2_1_001|rfc6811_s001_1_001|rfc6811_s001_1_002|rfc6811_s001_1_003|rfc6811_s002_1_1_001|rfc6811_s005_3_001|rfc6811_s006_4_001|rfc6811_s007_5_001|rfc6811_s008_6_001|rfc6811_s009_7_001|rfc6811_s010_8_1_001|rfc6811_s011_8_2_001,0,scripts/build_entity_source_evidence.py
field_vrp_max_length__rfc6811,field_vrp_max_length,DataField,approved,rfc6811,standard,complete_deterministic,raw/standards/rfc6811.txt,parsed/standards/rfc6811.json,cleaned/standards/rfc6811.md,15,rfc6811_s003_2_001|rfc6811_s003_2_002|rfc6811_s004_2_1_001|rfc6811_s003_2_003|rfc6811_s001_1_001|rfc6811_s001_1_002|rfc6811_s001_1_003|rfc6811_s002_1_1_001|rfc6811_s005_3_001|rfc6811_s006_4_001|rfc6811_s007_5_001|rfc6811_s008_6_001|rfc6811_s009_7_001|rfc6811_s010_8_1_001|rfc6811_s011_8_2_001,0,scripts/build_entity_source_evidence.py
field_vrp_prefix__rfc6811,field_vrp_prefix,DataField,approved,rfc6811,standard,complete_deterministic,raw/standards/rfc6811.txt,parsed/standards/rfc6811.json,cleaned/standards/rfc6811.md,15,rfc6811_s003_2_001|rfc6811_s003_2_002|rfc6811_s003_2_003|rfc6811_s004_2_1_001|rfc6811_s001_1_001|rfc6811_s001_1_002|rfc6811_s001_1_003|rfc6811_s002_1_1_001|rfc6811_s005_3_001|rfc6811_s006_4_001|rfc6811_s007_5_001|rfc6811_s008_6_001|rfc6811_s009_7_001|rfc6811_s010_8_1_001|rfc6811_s011_8_2_001,0,scripts/build_entity_source_evidence.py
field_withdrawn_routes__rfc4271,field_withdrawn_routes,DataField,approved,rfc4271,standard,complete_deterministic,raw/standards/rfc4271.txt,parsed/standards/rfc4271.json,cleaned/standards/rfc4271.md,129,rfc4271_s010_3_1_001|rfc4271_s015_4_3_001|rfc4271_s015_4_3_002|rfc4271_s021_2_002|rfc4271_s021_2_003|rfc4271_s038_6_3_001|rfc4271_s059_9_001|rfc4271_s061_9_1_1_001|rfc4271_s006_1_1_002|rfc4271_s035_6_001|rfc4271_s065_9_1_3_001|rfc4271_s066_9_1_4_001|rfc4271_s076_10_003|rfc4271_s076_10_004|rfc4271_s038_6_3_002|rfc4271_s005_1_001|rfc4271_s006_1_1_001|rfc4271_s009_3_001|rfc4271_s009_3_002|rfc4271_s009_3_003,0,scripts/build_entity_source_evidence.py
datasource_aspa__arin_aspa_doc,datasource_aspa,DataSource,approved,arin_aspa_doc,data_doc,complete_deterministic,raw/data_docs/arin_aspa_doc.html,parsed/data_docs/arin_aspa_doc.json,cleaned/data_docs/arin_aspa_doc.md,5,arin_aspa_doc_s001_full_001|arin_aspa_doc_s001_full_002|arin_aspa_doc_s001_full_003|arin_aspa_doc_s001_full_004|arin_aspa_doc_s001_full_005,0,scripts/build_entity_source_evidence.py
datasource_aspa__rfc6480,datasource_aspa,DataSource,approved,rfc6480,standard,complete_deterministic,raw/standards/rfc6480.txt,parsed/standards/rfc6480.json,cleaned/standards/rfc6480.md,43,rfc6480_s002_1_001|rfc6480_s002_1_002|rfc6480_s002_1_003|rfc6480_s003_1_1_001|rfc6480_s004_2_001|rfc6480_s004_2_002|rfc6480_s005_2_1_001|rfc6480_s005_2_1_002|rfc6480_s006_2_2_001|rfc6480_s006_2_2_002|rfc6480_s007_2_3_001|rfc6480_s007_2_3_002|rfc6480_s008_2_4_001|rfc6480_s009_3_001|rfc6480_s010_3_1_001|rfc6480_s011_3_2_001|rfc6480_s011_3_2_002|rfc6480_s011_3_2_003|rfc6480_s012_4_001|rfc6480_s013_4_1_001,0,scripts/build_entity_source_evidence.py
datasource_aspa__ripe_aspa_doc,datasource_aspa,DataSource,approved,ripe_aspa_doc,data_doc,complete_deterministic,raw/data_docs/ripe_aspa_doc.html,parsed/data_docs/ripe_aspa_doc.json,cleaned/data_docs/ripe_aspa_doc.md,11,ripe_aspa_doc_s001_full_001|ripe_aspa_doc_s001_full_006|ripe_aspa_doc_s001_full_007|ripe_aspa_doc_s001_full_008|ripe_aspa_doc_s001_full_009|ripe_aspa_doc_s001_full_010|ripe_aspa_doc_s001_full_002|ripe_aspa_doc_s001_full_003|ripe_aspa_doc_s001_full_004|ripe_aspa_doc_s001_full_005|ripe_aspa_doc_s001_full_011,0,scripts/build_entity_source_evidence.py
datasource_bgpstream__bear_2025,datasource_bgpstream,DataSource,approved,bear_2025,paper,complete_deterministic,raw/papers/bear_2025.pdf,parsed/papers/bear_2025.json,cleaned/papers/bear_2025.md,33,bear_2025_s004_page_4_001|bear_2025_s006_page_6_001|bear_2025_s010_page_10_004|bear_2025_s001_page_1_001|bear_2025_s001_page_1_002|bear_2025_s001_page_1_003|bear_2025_s002_page_2_001|bear_2025_s002_page_2_002|bear_2025_s002_page_2_003|bear_2025_s003_page_3_001|bear_2025_s003_page_3_002|bear_2025_s003_page_3_003|bear_2025_s003_page_3_004|bear_2025_s004_page_4_002|bear_2025_s004_page_4_003|bear_2025_s005_page_5_001|bear_2025_s005_page_5_002|bear_2025_s005_page_5_003|bear_2025_s006_page_6_002|bear_2025_s006_page_6_003,0,scripts/build_entity_source_evidence.py
datasource_bgpstream__bgpstream_docs,datasource_bgpstream,DataSource,approved,bgpstream_docs,tool_doc,complete_deterministic,raw/tools_docs/bgpstream_docs.html,parsed/data_docs/bgpstream_docs.json,cleaned/data_docs/bgpstream_docs.md,1,bgpstream_docs_s001_full_001,0,scripts/build_entity_source_evidence.py
datasource_bgpstream__context_2026,datasource_bgpstream,DataSource,approved,context_2026,manual_note,manual_note,../context.md,,,5,context_2026_datasource_001|context_2026_paper_bear_001|context_2026_as_path_001|context_2026_route_leak_001|context_2026_scope_001,0,scripts/build_entity_source_evidence.py
datasource_caida_as_relationships__caida_as_relationships,datasource_caida_as_relationships,DataSource,approved,caida_as_relationships,data_doc,complete_deterministic,raw/data_docs/caida_as_relationships.html,parsed/data_docs/caida_as_relationships.json,cleaned/data_docs/caida_as_relationships.md,15,caida_as_relationships_s001_full_013|caida_as_relationships_s001_full_001|caida_as_relationships_s001_full_011|caida_as_relationships_s001_full_012|caida_as_relationships_s001_full_015|caida_as_relationships_s001_full_002|caida_as_relationships_s001_full_003|caida_as_relationships_s001_full_004|caida_as_relationships_s001_full_005|caida_as_relationships_s001_full_010|caida_as_relationships_s001_full_014|caida_as_relationships_s001_full_006|caida_as_relationships_s001_full_007|caida_as_relationships_s001_full_008|caida_as_relationships_s001_full_009,0,scripts/build_entity_source_evidence.py
datasource_caida_as_relationships__context_2026,datasource_caida_as_relationships,DataSource,approved,context_2026,manual_note,manual_note,../context.md,,,5,context_2026_route_leak_001|context_2026_scope_001|context_2026_datasource_001|context_2026_paper_bear_001|context_2026_as_path_001,0,scripts/build_entity_source_evidence.py
datasource_caida_asrank__caida_as_relationships,datasource_caida_asrank,DataSource,approved,caida_as_relationships,data_doc,complete_deterministic,raw/data_docs/caida_as_relationships.html,parsed/data_docs/caida_as_relationships.json,cleaned/data_docs/caida_as_relationships.md,15,caida_as_relationships_s001_full_011|caida_as_relationships_s001_full_013|caida_as_relationships_s001_full_001|caida_as_relationships_s001_full_012|caida_as_relationships_s001_full_015|caida_as_relationships_s001_full_002|caida_as_relationships_s001_full_003|caida_as_relationships_s001_full_004|caida_as_relationships_s001_full_005|caida_as_relationships_s001_full_006|caida_as_relationships_s001_full_007|caida_as_relationships_s001_full_008|caida_as_relationships_s001_full_009|caida_as_relationships_s001_full_010|caida_as_relationships_s001_full_014,0,scripts/build_entity_source_evidence.py
datasource_caida_asrank__caida_asrank_api,datasource_caida_asrank,DataSource,approved,caida_asrank_api,data_doc,complete_deterministic,raw/data_docs/caida_asrank_api.html,parsed/data_docs/caida_asrank_api.json,cleaned/data_docs/caida_asrank_api.md,7,caida_asrank_api_s001_full_002|caida_asrank_api_s001_full_001|caida_asrank_api_s001_full_005|caida_asrank_api_s001_full_006|caida_asrank_api_s001_full_003|caida_asrank_api_s001_full_004|caida_asrank_api_s001_full_007,0,scripts/build_entity_source_evidence.py
datasource_peeringdb__peeringdb_api_docs,datasource_peeringdb,DataSource,approved,peeringdb_api_docs,data_doc,complete_deterministic,raw/data_docs/peeringdb_api_docs.yaml,parsed/data_docs/peeringdb_api_docs.json,cleaned/data_docs/peeringdb_api_docs.md,772,peeringdb_api_docs_s002_paths_004|peeringdb_api_docs_s002_paths_011|peeringdb_api_docs_s002_paths_012|peeringdb_api_docs_s002_paths_018|peeringdb_api_docs_s002_paths_033|peeringdb_api_docs_s002_paths_072|peeringdb_api_docs_s002_paths_080|peeringdb_api_docs_s002_paths_096|peeringdb_api_docs_s002_paths_106|peeringdb_api_docs_s002_paths_153|peeringdb_api_docs_s002_paths_170|peeringdb_api_docs_s002_paths_197|peeringdb_api_docs_s002_paths_212|peeringdb_api_docs_s002_paths_270|peeringdb_api_docs_s002_paths_293|peeringdb_api_docs_s002_paths_298|peeringdb_api_docs_s002_paths_329|peeringdb_api_docs_s002_paths_342|peeringdb_api_docs_s002_paths_371|peeringdb_api_docs_s002_paths_380,0,scripts/build_entity_source_evidence.py
datasource_ripe_ris__context_2026,datasource_ripe_ris,DataSource,approved,context_2026,manual_note,manual_note,../context.md,,,5,context_2026_datasource_001|context_2026_paper_bear_001|context_2026_as_path_001|context_2026_route_leak_001|context_2026_scope_001,0,scripts/build_entity_source_evidence.py
datasource_ripe_ris__ripe_ris_docs,datasource_ripe_ris,DataSource,approved,ripe_ris_docs,data_doc,complete_deterministic,raw/data_docs/ripe_ris_docs.html,parsed/data_docs/ripe_ris_docs.json,cleaned/data_docs/ripe_ris_docs.md,1,ripe_ris_docs_s001_full_001,0,scripts/build_entity_source_evidence.py
datasource_ripestat__ripe_ris_docs,datasource_ripestat,DataSource,approved,ripe_ris_docs,data_doc,complete_deterministic,raw/data_docs/ripe_ris_docs.html,parsed/data_docs/ripe_ris_docs.json,cleaned/data_docs/ripe_ris_docs.md,1,ripe_ris_docs_s001_full_001,0,scripts/build_entity_source_evidence.py
datasource_ripestat__ripestat_api_docs,datasource_ripestat,DataSource,approved,ripestat_api_docs,data_doc,complete_deterministic,raw/data_docs/ripestat_api_docs.html,parsed/data_docs/ripestat_api_docs.json,cleaned/data_docs/ripestat_api_docs.md,6,ripestat_api_docs_s001_full_001|ripestat_api_docs_s001_full_006|ripestat_api_docs_s001_full_002|ripestat_api_docs_s001_full_003|ripestat_api_docs_s001_full_004|ripestat_api_docs_s001_full_005,0,scripts/build_entity_source_evidence.py
datasource_routeviews__context_2026,datasource_routeviews,DataSource,approved,context_2026,manual_note,manual_note,../context.md,,,5,context_2026_datasource_001|context_2026_paper_bear_001|context_2026_as_path_001|context_2026_route_leak_001|context_2026_scope_001,0,scripts/build_entity_source_evidence.py
datasource_routeviews__routeviews_api_doc,datasource_routeviews,DataSource,approved,routeviews_api_doc,data_doc,complete_deterministic,raw/data_docs/routeviews_api_doc.html,parsed/data_docs/routeviews_api_doc.json,cleaned/data_docs/routeviews_api_doc.md,27,routeviews_api_doc_s001_full_001|routeviews_api_doc_s001_full_002|routeviews_api_doc_s001_full_003|routeviews_api_doc_s001_full_004|routeviews_api_doc_s001_full_005|routeviews_api_doc_s001_full_006|routeviews_api_doc_s001_full_007|routeviews_api_doc_s001_full_008|routeviews_api_doc_s001_full_009|routeviews_api_doc_s001_full_010|routeviews_api_doc_s001_full_011|routeviews_api_doc_s001_full_013|routeviews_api_doc_s001_full_014|routeviews_api_doc_s001_full_015|routeviews_api_doc_s001_full_016|routeviews_api_doc_s001_full_017|routeviews_api_doc_s001_full_018|routeviews_api_doc_s001_full_019|routeviews_api_doc_s001_full_020|routeviews_api_doc_s001_full_021,0,scripts/build_entity_source_evidence.py
datasource_rpki_roa__context_2026,datasource_rpki_roa,DataSource,approved,context_2026,manual_note,manual_note,../context.md,,,5,context_2026_datasource_001|context_2026_paper_bear_001|context_2026_as_path_001|context_2026_route_leak_001|context_2026_scope_001,0,scripts/build_entity_source_evidence.py
datasource_rpki_roa__rfc6811,datasource_rpki_roa,DataSource,approved,rfc6811,standard,complete_deterministic,raw/standards/rfc6811.txt,parsed/standards/rfc6811.json,cleaned/standards/rfc6811.md,15,rfc6811_s001_1_001|rfc6811_s001_1_002|rfc6811_s001_1_003|rfc6811_s003_2_001|rfc6811_s006_4_001|rfc6811_s008_6_001|rfc6811_s010_8_1_001|rfc6811_s011_8_2_001|rfc6811_s002_1_1_001|rfc6811_s003_2_002|rfc6811_s003_2_003|rfc6811_s004_2_1_001|rfc6811_s005_3_001|rfc6811_s007_5_001|rfc6811_s009_7_001,0,scripts/build_entity_source_evidence.py
datasource_rpki_roa__routeviews_api_doc,datasource_rpki_roa,DataSource,approved,routeviews_api_doc,data_doc,complete_deterministic,raw/data_docs/routeviews_api_doc.html,parsed/data_docs/routeviews_api_doc.json,cleaned/data_docs/routeviews_api_doc.md,27,routeviews_api_doc_s001_full_007|routeviews_api_doc_s001_full_008|routeviews_api_doc_s001_full_018|routeviews_api_doc_s001_full_001|routeviews_api_doc_s001_full_004|routeviews_api_doc_s001_full_019|routeviews_api_doc_s001_full_022|routeviews_api_doc_s001_full_023|routeviews_api_doc_s001_full_024|routeviews_api_doc_s001_full_002|routeviews_api_doc_s001_full_003|routeviews_api_doc_s001_full_005|routeviews_api_doc_s001_full_006|routeviews_api_doc_s001_full_009|routeviews_api_doc_s001_full_010|routeviews_api_doc_s001_full_011|routeviews_api_doc_s001_full_012|routeviews_api_doc_s001_full_013|routeviews_api_doc_s001_full_014|routeviews_api_doc_s001_full_015,0,scripts/build_entity_source_evidence.py
evidence_moas__context_2026,evidence_moas,EvidenceTemplate,approved,context_2026,manual_note,manual_note,../context.md,,,5,context_2026_paper_bear_001|context_2026_route_leak_001|context_2026_scope_001|context_2026_datasource_001|context_2026_as_path_001,0,scripts/build_entity_source_evidence.py
evidence_moas__rfc6811,evidence_moas,EvidenceTemplate,approved,rfc6811,standard,complete_deterministic,raw/standards/rfc6811.txt,parsed/standards/rfc6811.json,cleaned/standards/rfc6811.md,15,rfc6811_s001_1_001|rfc6811_s001_1_002|rfc6811_s003_2_001|rfc6811_s010_8_1_001|rfc6811_s001_1_003|rfc6811_s003_2_002|rfc6811_s005_3_001|rfc6811_s006_4_001|rfc6811_s007_5_001|rfc6811_s008_6_001|rfc6811_s011_8_2_001|rfc6811_s002_1_1_001|rfc6811_s003_2_003|rfc6811_s004_2_1_001|rfc6811_s009_7_001,0,scripts/build_entity_source_evidence.py
evidence_origin_change__context_2026,evidence_origin_change,EvidenceTemplate,approved,context_2026,manual_note,manual_note,../context.md,,,5,context_2026_route_leak_001|context_2026_paper_bear_001|context_2026_datasource_001|context_2026_as_path_001|context_2026_scope_001,0,scripts/build_entity_source_evidence.py
evidence_origin_change__rfc6811,evidence_origin_change,EvidenceTemplate,approved,rfc6811,standard,complete_deterministic,raw/standards/rfc6811.txt,parsed/standards/rfc6811.json,cleaned/standards/rfc6811.md,15,rfc6811_s001_1_002|rfc6811_s010_8_1_001|rfc6811_s001_1_001|rfc6811_s003_2_001|rfc6811_s006_4_001|rfc6811_s007_5_001|rfc6811_s001_1_003|rfc6811_s002_1_1_001|rfc6811_s003_2_002|rfc6811_s003_2_003|rfc6811_s004_2_1_001|rfc6811_s005_3_001|rfc6811_s008_6_001|rfc6811_s009_7_001|rfc6811_s011_8_2_001,0,scripts/build_entity_source_evidence.py
evidence_path_hijack__bgpshield_2025,evidence_path_hijack,EvidenceTemplate,approved,bgpshield_2025,paper,complete_deterministic,raw/papers/bgpshield_2025.pdf,parsed/papers/bgpshield_2025.json,cleaned/papers/bgpshield_2025.md,61,bgpshield_2025_s010_page_10_002|bgpshield_2025_s002_page_2_001|bgpshield_2025_s007_page_7_002|bgpshield_2025_s001_page_1_003|bgpshield_2025_s003_page_3_002|bgpshield_2025_s004_page_4_002|bgpshield_2025_s004_page_4_003|bgpshield_2025_s012_page_12_003|bgpshield_2025_s005_page_5_001|bgpshield_2025_s008_page_8_001|bgpshield_2025_s001_page_1_001|bgpshield_2025_s004_page_4_001|bgpshield_2025_s007_page_7_001|bgpshield_2025_s008_page_8_003|bgpshield_2025_s009_page_9_002|bgpshield_2025_s013_page_13_003|bgpshield_2025_s003_page_3_003|bgpshield_2025_s007_page_7_003|bgpshield_2025_s008_page_8_002|bgpshield_2025_s009_page_9_003,0,scripts/build_entity_source_evidence.py
evidence_path_hijack__context_2026,evidence_path_hijack,EvidenceTemplate,approved,context_2026,manual_note,manual_note,../context.md,,,5,context_2026_paper_bear_001|context_2026_route_leak_001|context_2026_scope_001|context_2026_datasource_001|context_2026_as_path_001,0,scripts/build_entity_source_evidence.py
evidence_path_hijack__rfc4271,evidence_path_hijack,EvidenceTemplate,approved,rfc4271,standard,complete_deterministic,raw/standards/rfc4271.txt,parsed/standards/rfc4271.json,cleaned/standards/rfc4271.md,129,rfc4271_s048_8_1_2_001|rfc4271_s073_9_2_2_2_003|rfc4271_s005_1_001|rfc4271_s009_3_001|rfc4271_s019_2_001|rfc4271_s029_5_1_2_001|rfc4271_s029_5_1_2_002|rfc4271_s047_8_1_1_001|rfc4271_s065_9_1_3_001|rfc4271_s066_9_1_4_001|rfc4271_s072_9_2_2_1_001|rfc4271_s073_9_2_2_2_002|rfc4271_s081_6_003|rfc4271_s006_1_1_002|rfc4271_s009_3_002|rfc4271_s009_3_003|rfc4271_s010_3_1_001|rfc4271_s011_3_2_002|rfc4271_s015_4_3_001|rfc4271_s015_4_3_002,0,scripts/build_entity_source_evidence.py
evidence_path_manipulation__bgpshield_2025,evidence_path_manipulation,EvidenceTemplate,approved,bgpshield_2025,paper,complete_deterministic,raw/papers/bgpshield_2025.pdf,parsed/papers/bgpshield_2025.json,cleaned/papers/bgpshield_2025.md,61,bgpshield_2025_s004_page_4_002|bgpshield_2025_s010_page_10_002|bgpshield_2025_s010_page_10_001|bgpshield_2025_s002_page_2_001|bgpshield_2025_s005_page_5_001|bgpshield_2025_s004_page_4_003|bgpshield_2025_s008_page_8_001|bgpshield_2025_s003_page_3_002|bgpshield_2025_s007_page_7_002|bgpshield_2025_s008_page_8_002|bgpshield_2025_s008_page_8_003|bgpshield_2025_s009_page_9_002|bgpshield_2025_s012_page_12_003|bgpshield_2025_s001_page_1_001|bgpshield_2025_s001_page_1_003|bgpshield_2025_s004_page_4_001|bgpshield_2025_s007_page_7_001|bgpshield_2025_s009_page_9_003|bgpshield_2025_s011_page_11_003|bgpshield_2025_s013_page_13_003,0,scripts/build_entity_source_evidence.py
evidence_path_manipulation__context_2026,evidence_path_manipulation,EvidenceTemplate,approved,context_2026,manual_note,manual_note,../context.md,,,5,context_2026_paper_bear_001|context_2026_route_leak_001|context_2026_scope_001|context_2026_datasource_001|context_2026_as_path_001,0,scripts/build_entity_source_evidence.py
evidence_path_manipulation__rfc4271,evidence_path_manipulation,EvidenceTemplate,approved,rfc4271,standard,complete_deterministic,raw/standards/rfc4271.txt,parsed/standards/rfc4271.json,cleaned/standards/rfc4271.md,129,rfc4271_s009_3_001|rfc4271_s005_1_001|rfc4271_s009_3_002|rfc4271_s019_2_001|rfc4271_s021_2_001|rfc4271_s024_6_001|rfc4271_s029_5_1_2_001|rfc4271_s032_5_1_5_001|rfc4271_s048_8_1_2_001|rfc4271_s065_9_1_3_001|rfc4271_s066_9_1_4_001|rfc4271_s073_9_2_2_2_003|rfc4271_s081_6_003|rfc4271_s006_1_1_002|rfc4271_s009_3_003|rfc4271_s010_3_1_001|rfc4271_s011_3_2_002|rfc4271_s015_4_3_001|rfc4271_s015_4_3_003|rfc4271_s016_5_001,0,scripts/build_entity_source_evidence.py
evidence_prefix_hijack__bear_2025,evidence_prefix_hijack,EvidenceTemplate,approved,bear_2025,paper,complete_deterministic,raw/papers/bear_2025.pdf,parsed/papers/bear_2025.json,cleaned/papers/bear_2025.md,33,bear_2025_s004_page_4_003|bear_2025_s002_page_2_002|bear_2025_s002_page_2_003|bear_2025_s004_page_4_002|bear_2025_s007_page_7_002|bear_2025_s001_page_1_003|bear_2025_s002_page_2_001|bear_2025_s006_page_6_002|bear_2025_s007_page_7_003|bear_2025_s001_page_1_001|bear_2025_s003_page_3_002|bear_2025_s008_page_8_002|bear_2025_s008_page_8_003|bear_2025_s005_page_5_001|bear_2025_s005_page_5_002|bear_2025_s008_page_8_001|bear_2025_s003_page_3_003|bear_2025_s003_page_3_004|bear_2025_s005_page_5_003|bear_2025_s007_page_7_001,0,scripts/build_entity_source_evidence.py
