packet_id,review_order,entity_id,entity_type,display_name,review_status,review_bucket,source_ref_count,non_manual_source_count,manual_note_source_count,evidence_record_count,total_chunk_count,case_observation_count,source_refs,source_paths,parsed_paths,cleaned_paths,chunk_sample_ids,review_checklist,suggested_action,generated_by
packet_field_otc_attribute,22,field_otc_attribute,DataField,otc_attribute,approved,ready_without_manual_note,1,1,0,1,19,0,rfc9234,raw/standards/rfc9234.txt,parsed/standards/rfc9234.json,cleaned/standards/rfc9234.md,rfc9234_s005_3_1_002|rfc9234_s009_5_001|rfc9234_s014_2_001|rfc9234_s015_4_001|rfc9234_s016_6_001|rfc9234_s018_8_001|rfc9234_s018_8_002|rfc9234_s002_1_002|rfc9234_s008_4_2_002|rfc9234_s021_9_2_001|rfc9234_s002_1_001|rfc9234_s003_2_001|rfc9234_s004_3_001|rfc9234_s005_3_1_001|rfc9234_s006_4_001|rfc9234_s007_4_1_001|rfc9234_s008_4_2_001|rfc9234_s017_7_001|rfc9234_s019_9_1_001,打开 cleaned_path 或 parsed_path，核对实体定义和关键字段是否被来源直接支持。|检查 chunk_sample_ids 是否覆盖定义、适用范围、限制或误报边界。|确认 source_refs 中每个来源是否仍应保留，缺少直接证据时保持 pending。|人工确认通过后，再把实体 review_status 从 pending 改为 approved。,优先人工核验 cleaned/parsed/chunk 证据，确认后再决定 approved/rejected。,scripts/build_entity_review_packets.py
packet_field_path_attributes,23,field_path_attributes,DataField,path_attributes,approved,ready_without_manual_note,1,1,0,1,129,0,rfc4271,raw/standards/rfc4271.txt,parsed/standards/rfc4271.json,cleaned/standards/rfc4271.md,rfc4271_s006_1_1_002|rfc4271_s010_3_1_001|rfc4271_s015_4_3_001|rfc4271_s015_4_3_002|rfc4271_s021_2_002|rfc4271_s021_2_003|rfc4271_s026_4_002|rfc4271_s038_6_3_003|rfc4271_s081_6_001|rfc4271_s015_4_3_003|rfc4271_s038_6_3_001|rfc4271_s047_8_1_1_004|rfc4271_s064_9_1_2_2_001|rfc4271_s073_9_2_2_2_001|rfc4271_s073_9_2_2_2_002|rfc4271_s073_9_2_2_2_003|rfc4271_s081_6_002|rfc4271_s081_6_003|rfc4271_s081_6_004|rfc4271_s081_6_007,打开 cleaned_path 或 parsed_path，核对实体定义和关键字段是否被来源直接支持。|检查 chunk_sample_ids 是否覆盖定义、适用范围、限制或误报边界。|确认 source_refs 中每个来源是否仍应保留，缺少直接证据时保持 pending。|人工确认通过后，再把实体 review_status 从 pending 改为 approved。,优先人工核验 cleaned/parsed/chunk 证据，确认后再决定 approved/rejected。,scripts/build_entity_review_packets.py
packet_field_routeviews_endpoint,24,field_routeviews_endpoint,DataField,routeviews_endpoint,approved,ready_without_manual_note,1,1,0,1,27,0,routeviews_api_doc,raw/data_docs/routeviews_api_doc.html,parsed/data_docs/routeviews_api_doc.json,cleaned/data_docs/routeviews_api_doc.md,routeviews_api_doc_s001_full_020|routeviews_api_doc_s001_full_003|routeviews_api_doc_s001_full_004|routeviews_api_doc_s001_full_011|routeviews_api_doc_s001_full_016|routeviews_api_doc_s001_full_017|routeviews_api_doc_s001_full_019|routeviews_api_doc_s001_full_001|routeviews_api_doc_s001_full_002|routeviews_api_doc_s001_full_005|routeviews_api_doc_s001_full_006|routeviews_api_doc_s001_full_007|routeviews_api_doc_s001_full_008|routeviews_api_doc_s001_full_009|routeviews_api_doc_s001_full_010|routeviews_api_doc_s001_full_012|routeviews_api_doc_s001_full_013|routeviews_api_doc_s001_full_014|routeviews_api_doc_s001_full_015|routeviews_api_doc_s001_full_018,打开 cleaned_path 或 parsed_path，核对实体定义和关键字段是否被来源直接支持。|检查 chunk_sample_ids 是否覆盖定义、适用范围、限制或误报边界。|确认 source_refs 中每个来源是否仍应保留，缺少直接证据时保持 pending。|人工确认通过后，再把实体 review_status 从 pending 改为 approved。,优先人工核验 cleaned/parsed/chunk 证据，确认后再决定 approved/rejected。,scripts/build_entity_review_packets.py
packet_field_rpki_rtr_pdu,25,field_rpki_rtr_pdu,DataField,rpki_rtr_pdu,approved,ready_without_manual_note,1,1,0,1,54,0,rfc8210,raw/standards/rfc8210.txt,parsed/standards/rfc8210.json,cleaned/standards/rfc8210.md,rfc8210_s038_14_001|rfc8210_s013_5_5_001|rfc8210_s014_5_6_001|rfc8210_s018_5_10_001|rfc8210_s019_5_11_001|rfc8210_s023_2_001|rfc8210_s029_9_001|rfc8210_s031_9_2_002|rfc8210_s002_1_001|rfc8210_s004_1_2_001|rfc8210_s007_4_001|rfc8210_s008_5_001|rfc8210_s009_5_1_001|rfc8210_s009_5_1_004|rfc8210_s011_5_3_001|rfc8210_s011_5_3_002|rfc8210_s015_5_7_001|rfc8210_s016_5_8_001|rfc8210_s020_6_001|rfc8210_s020_6_002,打开 cleaned_path 或 parsed_path，核对实体定义和关键字段是否被来源直接支持。|检查 chunk_sample_ids 是否覆盖定义、适用范围、限制或误报边界。|确认 source_refs 中每个来源是否仍应保留，缺少直接证据时保持 pending。|人工确认通过后，再把实体 review_status 从 pending 改为 approved。,优先人工核验 cleaned/parsed/chunk 证据，确认后再决定 approved/rejected。,scripts/build_entity_review_packets.py
packet_field_ris_rrc,26,field_ris_rrc,DataField,rrc,approved,ready_without_manual_note,3,3,0,3,6,0,ripe_ris_docs|ripe_ris_route_collectors|ripe_ris_raw_data,raw/data_docs/ripe_ris_docs.html|raw/data_docs/ripe_ris_raw_data.html|raw/data_docs/ripe_ris_route_collectors.html,parsed/data_docs/ripe_ris_docs.json|parsed/data_docs/ripe_ris_raw_data.json|parsed/data_docs/ripe_ris_route_collectors.json,cleaned/data_docs/ripe_ris_docs.md|cleaned/data_docs/ripe_ris_raw_data.md|cleaned/data_docs/ripe_ris_route_collectors.md,ripe_ris_docs_s001_full_001|ripe_ris_raw_data_s001_full_001|ripe_ris_raw_data_s001_full_002|ripe_ris_route_collectors_s001_full_001|ripe_ris_route_collectors_s001_full_002|ripe_ris_route_collectors_s001_full_003,打开 cleaned_path 或 parsed_path，核对实体定义和关键字段是否被来源直接支持。|检查 chunk_sample_ids 是否覆盖定义、适用范围、限制或误报边界。|确认 source_refs 中每个来源是否仍应保留，缺少直接证据时保持 pending。|人工确认通过后，再把实体 review_status 从 pending 改为 approved。,优先人工核验 cleaned/parsed/chunk 证据，确认后再决定 approved/rejected。,scripts/build_entity_review_packets.py
packet_field_vrp_asn,27,field_vrp_asn,DataField,vrp_asn,approved,ready_without_manual_note,1,1,0,1,15,0,rfc6811,raw/standards/rfc6811.txt,parsed/standards/rfc6811.json,cleaned/standards/rfc6811.md,rfc6811_s003_2_001|rfc6811_s003_2_002|rfc6811_s003_2_003|rfc6811_s004_2_1_001|rfc6811_s001_1_001|rfc6811_s001_1_002|rfc6811_s001_1_003|rfc6811_s002_1_1_001|rfc6811_s005_3_001|rfc6811_s006_4_001|rfc6811_s007_5_001|rfc6811_s008_6_001|rfc6811_s009_7_001|rfc6811_s010_8_1_001|rfc6811_s011_8_2_001,打开 cleaned_path 或 parsed_path，核对实体定义和关键字段是否被来源直接支持。|检查 chunk_sample_ids 是否覆盖定义、适用范围、限制或误报边界。|确认 source_refs 中每个来源是否仍应保留，缺少直接证据时保持 pending。|人工确认通过后，再把实体 review_status 从 pending 改为 approved。,优先人工核验 cleaned/parsed/chunk 证据，确认后再决定 approved/rejected。,scripts/build_entity_review_packets.py
packet_field_vrp_max_length,28,field_vrp_max_length,DataField,vrp_max_length,approved,ready_without_manual_note,1,1,0,1,15,0,rfc6811,raw/standards/rfc6811.txt,parsed/standards/rfc6811.json,cleaned/standards/rfc6811.md,rfc6811_s003_2_001|rfc6811_s003_2_002|rfc6811_s004_2_1_001|rfc6811_s003_2_003|rfc6811_s001_1_001|rfc6811_s001_1_002|rfc6811_s001_1_003|rfc6811_s002_1_1_001|rfc6811_s005_3_001|rfc6811_s006_4_001|rfc6811_s007_5_001|rfc6811_s008_6_001|rfc6811_s009_7_001|rfc6811_s010_8_1_001|rfc6811_s011_8_2_001,打开 cleaned_path 或 parsed_path，核对实体定义和关键字段是否被来源直接支持。|检查 chunk_sample_ids 是否覆盖定义、适用范围、限制或误报边界。|确认 source_refs 中每个来源是否仍应保留，缺少直接证据时保持 pending。|人工确认通过后，再把实体 review_status 从 pending 改为 approved。,优先人工核验 cleaned/parsed/chunk 证据，确认后再决定 approved/rejected。,scripts/build_entity_review_packets.py
packet_field_vrp_prefix,29,field_vrp_prefix,DataField,vrp_prefix,approved,ready_without_manual_note,1,1,0,1,15,0,rfc6811,raw/standards/rfc6811.txt,parsed/standards/rfc6811.json,cleaned/standards/rfc6811.md,rfc6811_s003_2_001|rfc6811_s003_2_002|rfc6811_s003_2_003|rfc6811_s004_2_1_001|rfc6811_s001_1_001|rfc6811_s001_1_002|rfc6811_s001_1_003|rfc6811_s002_1_1_001|rfc6811_s005_3_001|rfc6811_s006_4_001|rfc6811_s007_5_001|rfc6811_s008_6_001|rfc6811_s009_7_001|rfc6811_s010_8_1_001|rfc6811_s011_8_2_001,打开 cleaned_path 或 parsed_path，核对实体定义和关键字段是否被来源直接支持。|检查 chunk_sample_ids 是否覆盖定义、适用范围、限制或误报边界。|确认 source_refs 中每个来源是否仍应保留，缺少直接证据时保持 pending。|人工确认通过后，再把实体 review_status 从 pending 改为 approved。,优先人工核验 cleaned/parsed/chunk 证据，确认后再决定 approved/rejected。,scripts/build_entity_review_packets.py
packet_field_withdrawn_routes,30,field_withdrawn_routes,DataField,withdrawn_routes,approved,ready_without_manual_note,1,1,0,1,129,0,rfc4271,raw/standards/rfc4271.txt,parsed/standards/rfc4271.json,cleaned/standards/rfc4271.md,rfc4271_s010_3_1_001|rfc4271_s015_4_3_001|rfc4271_s015_4_3_002|rfc4271_s021_2_002|rfc4271_s021_2_003|rfc4271_s038_6_3_001|rfc4271_s059_9_001|rfc4271_s061_9_1_1_001|rfc4271_s006_1_1_002|rfc4271_s035_6_001|rfc4271_s065_9_1_3_001|rfc4271_s066_9_1_4_001|rfc4271_s076_10_003|rfc4271_s076_10_004|rfc4271_s038_6_3_002|rfc4271_s005_1_001|rfc4271_s006_1_1_001|rfc4271_s009_3_001|rfc4271_s009_3_002|rfc4271_s009_3_003,打开 cleaned_path 或 parsed_path，核对实体定义和关键字段是否被来源直接支持。|检查 chunk_sample_ids 是否覆盖定义、适用范围、限制或误报边界。|确认 source_refs 中每个来源是否仍应保留，缺少直接证据时保持 pending。|人工确认通过后，再把实体 review_status 从 pending 改为 approved。,优先人工核验 cleaned/parsed/chunk 证据，确认后再决定 approved/rejected。,scripts/build_entity_review_packets.py
packet_datasource_aspa,31,datasource_aspa,DataSource,ASPA,approved,ready_without_manual_note,3,3,0,3,59,0,arin_aspa_doc|ripe_aspa_doc|rfc6480,raw/data_docs/arin_aspa_doc.html|raw/data_docs/ripe_aspa_doc.html|raw/standards/rfc6480.txt,parsed/data_docs/arin_aspa_doc.json|parsed/data_docs/ripe_aspa_doc.json|parsed/standards/rfc6480.json,cleaned/data_docs/arin_aspa_doc.md|cleaned/data_docs/ripe_aspa_doc.md|cleaned/standards/rfc6480.md,arin_aspa_doc_s001_full_001|arin_aspa_doc_s001_full_002|arin_aspa_doc_s001_full_003|arin_aspa_doc_s001_full_004|arin_aspa_doc_s001_full_005|rfc6480_s002_1_001|rfc6480_s002_1_002|rfc6480_s002_1_003|rfc6480_s003_1_1_001|rfc6480_s004_2_001|rfc6480_s004_2_002|rfc6480_s005_2_1_001|rfc6480_s005_2_1_002|rfc6480_s006_2_2_001|rfc6480_s006_2_2_002|rfc6480_s007_2_3_001|rfc6480_s007_2_3_002|rfc6480_s008_2_4_001|rfc6480_s009_3_001|rfc6480_s010_3_1_001|rfc6480_s011_3_2_001|rfc6480_s011_3_2_002|rfc6480_s011_3_2_003|rfc6480_s012_4_001|rfc6480_s013_4_1_001|ripe_aspa_doc_s001_full_001|ripe_aspa_doc_s001_full_006|ripe_aspa_doc_s001_full_007|ripe_aspa_doc_s001_full_008|ripe_aspa_doc_s001_full_009,打开 cleaned_path 或 parsed_path，核对实体定义和关键字段是否被来源直接支持。|检查 chunk_sample_ids 是否覆盖定义、适用范围、限制或误报边界。|确认 source_refs 中每个来源是否仍应保留，缺少直接证据时保持 pending。|人工确认通过后，再把实体 review_status 从 pending 改为 approved。,优先人工核验 cleaned/parsed/chunk 证据，确认后再决定 approved/rejected。,scripts/build_entity_review_packets.py
packet_datasource_caida_asrank,32,datasource_caida_asrank,DataSource,CAIDA ASRank,approved,ready_without_manual_note,2,2,0,2,22,0,caida_asrank_api|caida_as_relationships,raw/data_docs/caida_as_relationships.html|raw/data_docs/caida_asrank_api.html,parsed/data_docs/caida_as_relationships.json|parsed/data_docs/caida_asrank_api.json,cleaned/data_docs/caida_as_relationships.md|cleaned/data_docs/caida_asrank_api.md,caida_as_relationships_s001_full_011|caida_as_relationships_s001_full_013|caida_as_relationships_s001_full_001|caida_as_relationships_s001_full_012|caida_as_relationships_s001_full_015|caida_as_relationships_s001_full_002|caida_as_relationships_s001_full_003|caida_as_relationships_s001_full_004|caida_as_relationships_s001_full_005|caida_as_relationships_s001_full_006|caida_as_relationships_s001_full_007|caida_as_relationships_s001_full_008|caida_as_relationships_s001_full_009|caida_as_relationships_s001_full_010|caida_as_relationships_s001_full_014|caida_asrank_api_s001_full_002|caida_asrank_api_s001_full_001|caida_asrank_api_s001_full_005|caida_asrank_api_s001_full_006|caida_asrank_api_s001_full_003|caida_asrank_api_s001_full_004|caida_asrank_api_s001_full_007,打开 cleaned_path 或 parsed_path，核对实体定义和关键字段是否被来源直接支持。|检查 chunk_sample_ids 是否覆盖定义、适用范围、限制或误报边界。|确认 source_refs 中每个来源是否仍应保留，缺少直接证据时保持 pending。|人工确认通过后，再把实体 review_status 从 pending 改为 approved。,优先人工核验 cleaned/parsed/chunk 证据，确认后再决定 approved/rejected。,scripts/build_entity_review_packets.py
packet_datasource_peeringdb,33,datasource_peeringdb,DataSource,PeeringDB,approved,ready_without_manual_note,1,1,0,1,772,0,peeringdb_api_docs,raw/data_docs/peeringdb_api_docs.yaml,parsed/data_docs/peeringdb_api_docs.json,cleaned/data_docs/peeringdb_api_docs.md,peeringdb_api_docs_s002_paths_004|peeringdb_api_docs_s002_paths_011|peeringdb_api_docs_s002_paths_012|peeringdb_api_docs_s002_paths_018|peeringdb_api_docs_s002_paths_033|peeringdb_api_docs_s002_paths_072|peeringdb_api_docs_s002_paths_080|peeringdb_api_docs_s002_paths_096|peeringdb_api_docs_s002_paths_106|peeringdb_api_docs_s002_paths_153|peeringdb_api_docs_s002_paths_170|peeringdb_api_docs_s002_paths_197|peeringdb_api_docs_s002_paths_212|peeringdb_api_docs_s002_paths_270|peeringdb_api_docs_s002_paths_293|peeringdb_api_docs_s002_paths_298|peeringdb_api_docs_s002_paths_329|peeringdb_api_docs_s002_paths_342|peeringdb_api_docs_s002_paths_371|peeringdb_api_docs_s002_paths_380,打开 cleaned_path 或 parsed_path，核对实体定义和关键字段是否被来源直接支持。|检查 chunk_sample_ids 是否覆盖定义、适用范围、限制或误报边界。|确认 source_refs 中每个来源是否仍应保留，缺少直接证据时保持 pending。|人工确认通过后，再把实体 review_status 从 pending 改为 approved。,优先人工核验 cleaned/parsed/chunk 证据，确认后再决定 approved/rejected。,scripts/build_entity_review_packets.py
packet_datasource_ripestat,34,datasource_ripestat,DataSource,RIPEstat Data API,approved,ready_without_manual_note,2,2,0,2,7,0,ripestat_api_docs|ripe_ris_docs,raw/data_docs/ripe_ris_docs.html|raw/data_docs/ripestat_api_docs.html,parsed/data_docs/ripe_ris_docs.json|parsed/data_docs/ripestat_api_docs.json,cleaned/data_docs/ripe_ris_docs.md|cleaned/data_docs/ripestat_api_docs.md,ripe_ris_docs_s001_full_001|ripestat_api_docs_s001_full_001|ripestat_api_docs_s001_full_006|ripestat_api_docs_s001_full_002|ripestat_api_docs_s001_full_003|ripestat_api_docs_s001_full_004|ripestat_api_docs_s001_full_005,打开 cleaned_path 或 parsed_path，核对实体定义和关键字段是否被来源直接支持。|检查 chunk_sample_ids 是否覆盖定义、适用范围、限制或误报边界。|确认 source_refs 中每个来源是否仍应保留，缺少直接证据时保持 pending。|人工确认通过后，再把实体 review_status 从 pending 改为 approved。,优先人工核验 cleaned/parsed/chunk 证据，确认后再决定 approved/rejected。,scripts/build_entity_review_packets.py
packet_concept_announcement,35,concept_announcement,BGPConcept,Announcement,approved,ready_with_manual_note,2,1,1,2,134,0,rfc4271|context_2026,../context.md|raw/standards/rfc4271.txt,parsed/standards/rfc4271.json,cleaned/standards/rfc4271.md,context_2026_paper_bear_001|context_2026_as_path_001|context_2026_datasource_001|context_2026_route_leak_001|context_2026_scope_001|rfc4271_s005_1_001|rfc4271_s009_3_002|rfc4271_s011_3_2_001|rfc4271_s045_8_001|rfc4271_s060_9_1_001|rfc4271_s076_10_003|rfc4271_s004_10_001|rfc4271_s006_1_1_001|rfc4271_s006_1_1_002|rfc4271_s008_2_001|rfc4271_s009_3_001|rfc4271_s009_3_003|rfc4271_s009_3_004|rfc4271_s010_3_1_001|rfc4271_s011_3_2_002|rfc4271_s012_4_001|rfc4271_s013_4_1_001|rfc4271_s014_4_2_001|rfc4271_s014_4_2_002|rfc4271_s015_4_3_001,打开 cleaned_path 或 parsed_path，核对实体定义和关键字段是否被来源直接支持。|检查 chunk_sample_ids 是否覆盖定义、适用范围、限制或误报边界。|确认 source_refs 中每个来源是否仍应保留，缺少直接证据时保持 pending。|人工确认通过后，再把实体 review_status 从 pending 改为 approved。,人工核验非 manual_note 来源；context_2026 只作为范围提示，不作为单独批准依据。,scripts/build_entity_review_packets.py
packet_concept_as,36,concept_as,BGPConcept,AS,approved,ready_with_manual_note,2,1,1,2,134,0,rfc4271|context_2026,../context.md|raw/standards/rfc4271.txt,parsed/standards/rfc4271.json,cleaned/standards/rfc4271.md,context_2026_paper_bear_001|context_2026_scope_001|context_2026_as_path_001|context_2026_datasource_001|context_2026_route_leak_001|rfc4271_s005_1_001|rfc4271_s009_3_002|rfc4271_s006_1_1_001|rfc4271_s006_1_1_002|rfc4271_s009_3_001|rfc4271_s014_4_2_001|rfc4271_s015_4_3_001|rfc4271_s021_2_001|rfc4271_s029_5_1_2_001|rfc4271_s029_5_1_2_002|rfc4271_s037_6_2_001|rfc4271_s038_6_3_002|rfc4271_s058_8_2_2_004|rfc4271_s058_8_2_2_007|rfc4271_s058_8_2_2_010|rfc4271_s062_9_1_2_001|rfc4271_s064_9_1_2_2_001|rfc4271_s067_9_2_001|rfc4271_s069_9_2_1_1_001|rfc4271_s070_9_2_1_2_001,打开 cleaned_path 或 parsed_path，核对实体定义和关键字段是否被来源直接支持。|检查 chunk_sample_ids 是否覆盖定义、适用范围、限制或误报边界。|确认 source_refs 中每个来源是否仍应保留，缺少直接证据时保持 pending。|人工确认通过后，再把实体 review_status 从 pending 改为 approved。,人工核验非 manual_note 来源；context_2026 只作为范围提示，不作为单独批准依据。,scripts/build_entity_review_packets.py
packet_concept_as_relationship,37,concept_as_relationship,BGPConcept,AS Relationship,approved,ready_with_manual_note,3,2,1,3,35,0,caida_as_relationships|rfc7908|context_2026,../context.md|raw/data_docs/caida_as_relationships.html|raw/standards/rfc7908.txt,parsed/data_docs/caida_as_relationships.json|parsed/standards/rfc7908.json,cleaned/data_docs/caida_as_relationships.md|cleaned/standards/rfc7908.md,caida_as_relationships_s001_full_002|caida_as_relationships_s001_full_004|caida_as_relationships_s001_full_005|caida_as_relationships_s001_full_006|caida_as_relationships_s001_full_012|caida_as_relationships_s001_full_014|caida_as_relationships_s001_full_001|caida_as_relationships_s001_full_003|caida_as_relationships_s001_full_007|caida_as_relationships_s001_full_009|caida_as_relationships_s001_full_010|caida_as_relationships_s001_full_011|caida_as_relationships_s001_full_013|caida_as_relationships_s001_full_015|caida_as_relationships_s001_full_008|context_2026_route_leak_001|context_2026_scope_001|context_2026_paper_bear_001|context_2026_as_path_001|context_2026_datasource_001|rfc7908_s005_2_001|rfc7908_s017_2013_001|rfc7908_s013_4_001|rfc7908_s003_6_001|rfc7908_s004_1_001|rfc7908_s006_3_001|rfc7908_s007_3_1_001|rfc7908_s008_3_2_001|rfc7908_s009_3_3_001|rfc7908_s010_3_4_001,打开 cleaned_path 或 parsed_path，核对实体定义和关键字段是否被来源直接支持。|检查 chunk_sample_ids 是否覆盖定义、适用范围、限制或误报边界。|确认 source_refs 中每个来源是否仍应保留，缺少直接证据时保持 pending。|人工确认通过后，再把实体 review_status 从 pending 改为 approved。,人工核验非 manual_note 来源；context_2026 只作为范围提示，不作为单独批准依据。,scripts/build_entity_review_packets.py
packet_concept_as_path,38,concept_as_path,BGPConcept,AS_PATH,approved,ready_with_manual_note,3,2,1,3,167,0,rfc4271|bear_2025|context_2026,../context.md|raw/papers/bear_2025.pdf|raw/standards/rfc4271.txt,parsed/papers/bear_2025.json|parsed/standards/rfc4271.json,cleaned/papers/bear_2025.md|cleaned/standards/rfc4271.md,bear_2025_s002_page_2_002|bear_2025_s002_page_2_003|bear_2025_s003_page_3_001|bear_2025_s003_page_3_002|bear_2025_s004_page_4_001|bear_2025_s004_page_4_002|bear_2025_s004_page_4_003|bear_2025_s005_page_5_001|bear_2025_s005_page_5_002|bear_2025_s006_page_6_001|bear_2025_s006_page_6_002|bear_2025_s008_page_8_001|bear_2025_s008_page_8_002|bear_2025_s001_page_1_001|bear_2025_s001_page_1_002|bear_2025_s001_page_1_003|bear_2025_s002_page_2_001|bear_2025_s003_page_3_003|bear_2025_s003_page_3_004|bear_2025_s005_page_5_003|context_2026_as_path_001|context_2026_route_leak_001|context_2026_paper_bear_001|context_2026_datasource_001|context_2026_scope_001|rfc4271_s005_1_001|rfc4271_s009_3_002|rfc4271_s076_10_003|rfc4271_s081_6_009|rfc4271_s004_10_001,打开 cleaned_path 或 parsed_path，核对实体定义和关键字段是否被来源直接支持。|检查 chunk_sample_ids 是否覆盖定义、适用范围、限制或误报边界。|确认 source_refs 中每个来源是否仍应保留，缺少直接证据时保持 pending。|人工确认通过后，再把实体 review_status 从 pending 改为 approved。,人工核验非 manual_note 来源；context_2026 只作为范围提示，不作为单独批准依据。,scripts/build_entity_review_packets.py
packet_concept_asn,39,concept_asn,BGPConcept,ASN,approved,ready_with_manual_note,2,1,1,2,134,0,rfc4271|context_2026,../context.md|raw/standards/rfc4271.txt,parsed/standards/rfc4271.json,cleaned/standards/rfc4271.md,context_2026_as_path_001|context_2026_paper_bear_001|context_2026_datasource_001|context_2026_route_leak_001|context_2026_scope_001|rfc4271_s021_2_002|rfc4271_s029_5_1_2_001|rfc4271_s029_5_1_2_002|rfc4271_s033_5_1_6_001|rfc4271_s034_5_1_7_001|rfc4271_s045_8_001|rfc4271_s064_9_1_2_2_001|rfc4271_s073_9_2_2_2_002|rfc4271_s081_6_003|rfc4271_s081_6_004|rfc4271_s021_2_001|rfc4271_s072_9_2_2_1_001|rfc4271_s005_1_001|rfc4271_s009_3_002|rfc4271_s011_3_2_001|rfc4271_s014_4_2_001|rfc4271_s015_4_3_002|rfc4271_s024_6_001|rfc4271_s031_5_1_4_001|rfc4271_s037_6_2_001,打开 cleaned_path 或 parsed_path，核对实体定义和关键字段是否被来源直接支持。|检查 chunk_sample_ids 是否覆盖定义、适用范围、限制或误报边界。|确认 source_refs 中每个来源是否仍应保留，缺少直接证据时保持 pending。|人工确认通过后，再把实体 review_status 从 pending 改为 approved。,人工核验非 manual_note 来源；context_2026 只作为范围提示，不作为单独批准依据。,scripts/build_entity_review_packets.py
packet_concept_bgp,40,concept_bgp,BGPConcept,BGP,approved,ready_with_manual_note,2,1,1,2,134,0,rfc4271|context_2026,../context.md|raw/standards/rfc4271.txt,parsed/standards/rfc4271.json,cleaned/standards/rfc4271.md,context_2026_paper_bear_001|context_2026_as_path_001|context_2026_datasource_001|context_2026_route_leak_001|context_2026_scope_001|rfc4271_s005_1_001|rfc4271_s009_3_001|rfc4271_s081_6_010|rfc4271_s009_3_002|rfc4271_s006_1_1_001|rfc4271_s006_1_1_002|rfc4271_s011_3_2_001|rfc4271_s009_3_003|rfc4271_s009_3_004|rfc4271_s010_3_1_001|rfc4271_s011_3_2_002|rfc4271_s014_4_2_001|rfc4271_s026_4_002|rfc4271_s029_5_1_2_001|rfc4271_s037_6_2_001|rfc4271_s038_6_3_002|rfc4271_s043_6_8_001|rfc4271_s044_7_001|rfc4271_s045_8_001|rfc4271_s060_9_1_001,打开 cleaned_path 或 parsed_path，核对实体定义和关键字段是否被来源直接支持。|检查 chunk_sample_ids 是否覆盖定义、适用范围、限制或误报边界。|确认 source_refs 中每个来源是否仍应保留，缺少直接证据时保持 pending。|人工确认通过后，再把实体 review_status 从 pending 改为 approved。,人工核验非 manual_note 来源；context_2026 只作为范围提示，不作为单独批准依据。,scripts/build_entity_review_packets.py
packet_concept_bgp_session,41,concept_bgp_session,BGPConcept,BGP Session,approved,ready_with_manual_note,3,2,1,3,135,0,rfc4271|ripe_ris_docs|context_2026,../context.md|raw/data_docs/ripe_ris_docs.html|raw/standards/rfc4271.txt,parsed/data_docs/ripe_ris_docs.json|parsed/standards/rfc4271.json,cleaned/data_docs/ripe_ris_docs.md|cleaned/standards/rfc4271.md,context_2026_paper_bear_001|context_2026_as_path_001|context_2026_datasource_001|context_2026_route_leak_001|context_2026_scope_001|rfc4271_s045_8_001|rfc4271_s081_6_009|rfc4271_s005_1_001|rfc4271_s009_3_002|rfc4271_s011_3_2_001|rfc4271_s046_10_001|rfc4271_s047_8_1_1_001|rfc4271_s047_8_1_1_002|rfc4271_s047_8_1_1_003|rfc4271_s047_8_1_1_004|rfc4271_s048_8_1_2_001|rfc4271_s048_8_1_2_002|rfc4271_s052_8_2_1_001|rfc4271_s055_8_2_1_3_001|rfc4271_s058_8_2_2_005|rfc4271_s060_9_1_001|rfc4271_s076_10_003|rfc4271_s081_6_002|rfc4271_s004_10_001|rfc4271_s006_1_1_001|ripe_ris_docs_s001_full_001,打开 cleaned_path 或 parsed_path，核对实体定义和关键字段是否被来源直接支持。|检查 chunk_sample_ids 是否覆盖定义、适用范围、限制或误报边界。|确认 source_refs 中每个来源是否仍应保留，缺少直接证据时保持 pending。|人工确认通过后，再把实体 review_status 从 pending 改为 approved。,人工核验非 manual_note 来源；context_2026 只作为范围提示，不作为单独批准依据。,scripts/build_entity_review_packets.py
packet_concept_bgp_speaker,42,concept_bgp_speaker,BGPConcept,BGP Speaker,approved,ready_with_manual_note,2,1,1,2,134,0,rfc4271|context_2026,../context.md|raw/standards/rfc4271.txt,parsed/standards/rfc4271.json,cleaned/standards/rfc4271.md,context_2026_paper_bear_001|context_2026_as_path_001|context_2026_datasource_001|context_2026_route_leak_001|context_2026_scope_001|rfc4271_s006_1_1_001|rfc4271_s006_1_1_002|rfc4271_s009_3_001|rfc4271_s011_3_2_001|rfc4271_s021_2_001|rfc4271_s030_5_1_3_001|rfc4271_s030_5_1_3_002|rfc4271_s062_9_1_2_002|rfc4271_s066_9_1_4_002|rfc4271_s067_9_2_001|rfc4271_s073_9_2_2_2_001|rfc4271_s076_10_002|rfc4271_s076_10_003|rfc4271_s076_10_004|rfc4271_s009_3_003|rfc4271_s063_9_1_2_1_001|rfc4271_s064_9_1_2_2_001|rfc4271_s064_9_1_2_2_004|rfc4271_s005_1_001|rfc4271_s009_3_002,打开 cleaned_path 或 parsed_path，核对实体定义和关键字段是否被来源直接支持。|检查 chunk_sample_ids 是否覆盖定义、适用范围、限制或误报边界。|确认 source_refs 中每个来源是否仍应保留，缺少直接证据时保持 pending。|人工确认通过后，再把实体 review_status 从 pending 改为 approved。,人工核验非 manual_note 来源；context_2026 只作为范围提示，不作为单独批准依据。,scripts/build_entity_review_packets.py
